ENVO:00000004	administrative region	GCMD:1ae304de-252c-45da-8dd8-df99a281e4f4	ADMINISTRATIVE DIVISIONS	administrative divis		info(related-label,rdf(ENVO:00000004-administrative region,oio:hasRelatedSynonym-has_related_synonym,administrative division-administrative division^^xsd:string)-rdf(GCMD:1ae304de-252c-45da-8dd8-df99a281e4f4-ADMINISTRATIVE DIVISIONS,skos:prefLabel,(ADMINISTRATIVE DIVISIONS-ADMINISTRATIVE DIVISIONS)@en),stem)	
ENVO:01000298	continental margin	GCMD:a91a00f7-05ed-4633-9fac-1772a48b6342	CONTINENTAL MARGINS	continental margin		info(label-label,rdf(ENVO:01000298-continental margin,rdfs:label,continental margin-continental margin^^xsd:string)-rdf(GCMD:a91a00f7-05ed-4633-9fac-1772a48b6342-CONTINENTAL MARGINS,skos:prefLabel,(CONTINENTAL MARGINS-CONTINENTAL MARGINS)@en),stem)	
ENVO:01000406	snow	GCMD:b51b3708-a662-4cf1-bf13-e67f36b001c4	SNOW	snow		info(label-label,rdf(ENVO:01000406-snow,rdfs:label,snow-snow^^xsd:string)-rdf(GCMD:b51b3708-a662-4cf1-bf13-e67f36b001c4-SNOW,skos:prefLabel,(SNOW-SNOW)@en),downcase)	
ENVO:01000406	snow	GCMD:b51b3708-a662-4cf1-bf13-e67f36b001c4	SNOW	snow		info(label-label,rdf(ENVO:01000406-snow,rdfs:label,snow-snow^^xsd:string)-rdf(GCMD:b51b3708-a662-4cf1-bf13-e67f36b001c4-SNOW,skos:prefLabel,(SNOW-SNOW)@en),stem)	
ENVO:01000410	marine eulittoral zone	GCMD:82b62e59-6ea1-48e1-a402-bd386c5046eb	INTERTIDAL ZONE	intertidal zon		info(related-label,rdf(ENVO:01000410-marine eulittoral zone,oio:hasRelatedSynonym-has_related_synonym,intertidal zone-intertidal zone^^xsd:string)-rdf(GCMD:82b62e59-6ea1-48e1-a402-bd386c5046eb-INTERTIDAL ZONE,skos:prefLabel,(INTERTIDAL ZONE-INTERTIDAL ZONE)@en),stem)	
ENVO:01000410	marine eulittoral zone	GCMD:82b62e59-6ea1-48e1-a402-bd386c5046eb	INTERTIDAL ZONE	intertidal zone		info(related-label,rdf(ENVO:01000410-marine eulittoral zone,oio:hasRelatedSynonym-has_related_synonym,intertidal zone-intertidal zone^^xsd:string)-rdf(GCMD:82b62e59-6ea1-48e1-a402-bd386c5046eb-INTERTIDAL ZONE,skos:prefLabel,(INTERTIDAL ZONE-INTERTIDAL ZONE)@en),downcase)	
ENVO:01000552	natural gas	GCMD:72eb280a-d5d0-4c5e-b789-8f1a8cf8bdac	NATURAL GAS	natural ga		info(label-label,rdf(ENVO:01000552-natural gas,rdfs:label,(natural gas-natural gas)@en)-rdf(GCMD:72eb280a-d5d0-4c5e-b789-8f1a8cf8bdac-NATURAL GAS,skos:prefLabel,(NATURAL GAS-NATURAL GAS)@en),stem)	
ENVO:01000552	natural gas	GCMD:72eb280a-d5d0-4c5e-b789-8f1a8cf8bdac	NATURAL GAS	natural gas		info(label-label,rdf(ENVO:01000552-natural gas,rdfs:label,(natural gas-natural gas)@en)-rdf(GCMD:72eb280a-d5d0-4c5e-b789-8f1a8cf8bdac-NATURAL GAS,skos:prefLabel,(NATURAL GAS-NATURAL GAS)@en),downcase)	
ENVO:01000598	freshwater spring	GCMD:c87c086a-933f-44c7-a128-33279b36d7b5	FRESHWATER SPRINGS	freshwater spr		info(label-label,rdf(ENVO:01000598-freshwater spring,rdfs:label,(freshwater spring-freshwater spring)@en)-rdf(GCMD:c87c086a-933f-44c7-a128-33279b36d7b5-FRESHWATER SPRINGS,skos:prefLabel,(FRESHWATER SPRINGS-FRESHWATER SPRINGS)@en),stem)	
ENVO:01000624	hydrological condensation process	GCMD:93c1a177-70e3-4c33-a183-baff7f401697	CONDENSATION	condens		info(broad-label,rdf(ENVO:01000624-hydrological condensation process,oio:hasBroadSynonym-has_broad_synonym,condensation-condensation^^xsd:string)-rdf(GCMD:93c1a177-70e3-4c33-a183-baff7f401697-CONDENSATION,skos:prefLabel,(CONDENSATION-CONDENSATION)@en),stem)	
ENVO:01000624	hydrological condensation process	GCMD:93c1a177-70e3-4c33-a183-baff7f401697	CONDENSATION	condensation		info(broad-label,rdf(ENVO:01000624-hydrological condensation process,oio:hasBroadSynonym-has_broad_synonym,condensation-condensation^^xsd:string)-rdf(GCMD:93c1a177-70e3-4c33-a183-baff7f401697-CONDENSATION,skos:prefLabel,(CONDENSATION-CONDENSATION)@en),downcase)	
ENVO:01000624	hydrological condensation process	GCMD:d7fbbafe-fc73-4b63-9837-3d53d2370d9d	CONDENSATION	condens		info(broad-label,rdf(ENVO:01000624-hydrological condensation process,oio:hasBroadSynonym-has_broad_synonym,condensation-condensation^^xsd:string)-rdf(GCMD:d7fbbafe-fc73-4b63-9837-3d53d2370d9d-CONDENSATION,skos:prefLabel,(CONDENSATION-CONDENSATION)@en),stem)	
ENVO:01000624	hydrological condensation process	GCMD:d7fbbafe-fc73-4b63-9837-3d53d2370d9d	CONDENSATION	condensation		info(broad-label,rdf(ENVO:01000624-hydrological condensation process,oio:hasBroadSynonym-has_broad_synonym,condensation-condensation^^xsd:string)-rdf(GCMD:d7fbbafe-fc73-4b63-9837-3d53d2370d9d-CONDENSATION,skos:prefLabel,(CONDENSATION-CONDENSATION)@en),downcase)	
ENVO:01000634	volcanic eruption	GCMD:06c1281f-e306-4511-bdab-ed6c0694f0f9	VOLCANIC ERUPTIONS	volcanic erupt		info(label-label,rdf(ENVO:01000634-volcanic eruption,rdfs:label,(volcanic eruption-volcanic eruption)@en)-rdf(GCMD:06c1281f-e306-4511-bdab-ed6c0694f0f9-VOLCANIC ERUPTIONS,skos:prefLabel,(VOLCANIC ERUPTIONS-VOLCANIC ERUPTIONS)@en),stem)	
ENVO:01000649	trench	GCMD:36040c6a-5e3a-49fe-b519-162fb77a0fd4	TRENCHES	trench		info(label-label,rdf(ENVO:01000649-trench,rdfs:label,(trench-trench)@en)-rdf(GCMD:36040c6a-5e3a-49fe-b519-162fb77a0fd4-TRENCHES,skos:prefLabel,(TRENCHES-TRENCHES)@en),stem)	
ENVO:01000677	earthquake	GCMD:601d36fc-8171-475c-a1c5-84802aecb77e	EARTHQUAKES	earthquak		info(label-label,rdf(ENVO:01000677-earthquake,rdfs:label,(earthquake-earthquake)@en)-rdf(GCMD:601d36fc-8171-475c-a1c5-84802aecb77e-EARTHQUAKES,skos:prefLabel,(EARTHQUAKES-EARTHQUAKES)@en),stem)	
ENVO:01000677	earthquake	GCMD:a779ee72-d21e-4106-9efa-93e970bc287f	EARTHQUAKES	earthquak		info(label-label,rdf(ENVO:01000677-earthquake,rdfs:label,(earthquake-earthquake)@en)-rdf(GCMD:a779ee72-d21e-4106-9efa-93e970bc287f-EARTHQUAKES,skos:prefLabel,(EARTHQUAKES-EARTHQUAKES)@en),stem)	
ENVO:01000677	earthquake	GCMD:b3406120-9faa-4c00-874e-ce8878ae129f	EARTHQUAKES	earthquak		info(label-label,rdf(ENVO:01000677-earthquake,rdfs:label,(earthquake-earthquake)@en)-rdf(GCMD:b3406120-9faa-4c00-874e-ce8878ae129f-EARTHQUAKES,skos:prefLabel,(EARTHQUAKES-EARTHQUAKES)@en),stem)	
ENVO:01000685	water mass	GCMD:113edd07-7b1a-4082-b054-b58d3f23b93a	WATER MASSES	water mass		info(label-label,rdf(ENVO:01000685-water mass,rdfs:label,(water mass-water mass)@en)-rdf(GCMD:113edd07-7b1a-4082-b054-b58d3f23b93a-WATER MASSES,skos:prefLabel,(WATER MASSES-WATER MASSES)@en),stem)	
ENVO:01000689	tsunami	GCMD:6ee1f87a-dc7a-48f7-9b0f-9c529a5645a5	TSUNAMIS	tsunami		info(label-label,rdf(ENVO:01000689-tsunami,rdfs:label,(tsunami-tsunami)@en)-rdf(GCMD:6ee1f87a-dc7a-48f7-9b0f-9c529a5645a5-TSUNAMIS,skos:prefLabel,(TSUNAMIS-TSUNAMIS)@en),stem)	
ENVO:01000689	tsunami	GCMD:768f266e-0807-49c6-a69e-c518de310331	TSUNAMIS	tsunami		info(label-label,rdf(ENVO:01000689-tsunami,rdfs:label,(tsunami-tsunami)@en)-rdf(GCMD:768f266e-0807-49c6-a69e-c518de310331-TSUNAMIS,skos:prefLabel,(TSUNAMIS-TSUNAMIS)@en),stem)	
ENVO:01000689	tsunami	GCMD:7a79a3f3-1817-4c9f-8485-550a022b5a8d	TSUNAMIS	tsunami		info(label-label,rdf(ENVO:01000689-tsunami,rdfs:label,(tsunami-tsunami)@en)-rdf(GCMD:7a79a3f3-1817-4c9f-8485-550a022b5a8d-TSUNAMIS,skos:prefLabel,(TSUNAMIS-TSUNAMIS)@en),stem)	
ENVO:01000691	avalanche	GCMD:2565d1be-7468-4969-9367-e21719c006a1	AVALANCHE	avalanch		info(label-label,rdf(ENVO:01000691-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:2565d1be-7468-4969-9367-e21719c006a1-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),stem)	
ENVO:01000691	avalanche	GCMD:2565d1be-7468-4969-9367-e21719c006a1	AVALANCHE	avalanche		info(label-label,rdf(ENVO:01000691-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:2565d1be-7468-4969-9367-e21719c006a1-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),downcase)	
ENVO:01000691	avalanche	GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c	AVALANCHE	avalanch		info(label-label,rdf(ENVO:01000691-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),stem)	
ENVO:01000691	avalanche	GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c	AVALANCHE	avalanche		info(label-label,rdf(ENVO:01000691-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:bb8c48bc-a36e-4f7e-afda-3244b058bc9c-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),downcase)	
ENVO:01000691	avalanche	GCMD:e1dbe955-7285-4df2-a854-07693fce44ec	AVALANCHE	avalanch		info(label-label,rdf(ENVO:01000691-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:e1dbe955-7285-4df2-a854-07693fce44ec-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),stem)	
ENVO:01000691	avalanche	GCMD:e1dbe955-7285-4df2-a854-07693fce44ec	AVALANCHE	avalanche		info(label-label,rdf(ENVO:01000691-avalanche,rdfs:label,(avalanche-avalanche)@en)-rdf(GCMD:e1dbe955-7285-4df2-a854-07693fce44ec-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en),downcase)	
ENVO:01000703	hydrological precipitation process	GCMD:1532e590-a62d-46e3-8d03-2351bc48166a	PRECIPITATION	precipit		info(broad-label,rdf(ENVO:01000703-hydrological precipitation process,oio:hasBroadSynonym-has_broad_synonym,precipitation-precipitation^^xsd:string)-rdf(GCMD:1532e590-a62d-46e3-8d03-2351bc48166a-PRECIPITATION,skos:prefLabel,(PRECIPITATION-PRECIPITATION)@en),stem)	
ENVO:01000703	hydrological precipitation process	GCMD:1532e590-a62d-46e3-8d03-2351bc48166a	PRECIPITATION	precipitation		info(broad-label,rdf(ENVO:01000703-hydrological precipitation process,oio:hasBroadSynonym-has_broad_synonym,precipitation-precipitation^^xsd:string)-rdf(GCMD:1532e590-a62d-46e3-8d03-2351bc48166a-PRECIPITATION,skos:prefLabel,(PRECIPITATION-PRECIPITATION)@en),downcase)	
ENVO:01000706	soil erosion	GCMD:36c862a7-7117-4fd2-8e33-0dda03097178	SOIL EROSION	soil eros		info(label-label,rdf(ENVO:01000706-soil erosion,rdfs:label,(soil erosion-soil erosion)@en)-rdf(GCMD:36c862a7-7117-4fd2-8e33-0dda03097178-SOIL EROSION,skos:prefLabel,(SOIL EROSION-SOIL EROSION)@en),stem)	
ENVO:01000706	soil erosion	GCMD:36c862a7-7117-4fd2-8e33-0dda03097178	SOIL EROSION	soil erosion		info(label-label,rdf(ENVO:01000706-soil erosion,rdfs:label,(soil erosion-soil erosion)@en)-rdf(GCMD:36c862a7-7117-4fd2-8e33-0dda03097178-SOIL EROSION,skos:prefLabel,(SOIL EROSION-SOIL EROSION)@en),downcase)	
ENVO:01000706	soil erosion	GCMD:6eef914d-ff9f-44b0-a3a6-3dcf911023d4	SOIL EROSION	soil eros		info(label-label,rdf(ENVO:01000706-soil erosion,rdfs:label,(soil erosion-soil erosion)@en)-rdf(GCMD:6eef914d-ff9f-44b0-a3a6-3dcf911023d4-SOIL EROSION,skos:prefLabel,(SOIL EROSION-SOIL EROSION)@en),stem)	
ENVO:01000706	soil erosion	GCMD:6eef914d-ff9f-44b0-a3a6-3dcf911023d4	SOIL EROSION	soil erosion		info(label-label,rdf(ENVO:01000706-soil erosion,rdfs:label,(soil erosion-soil erosion)@en)-rdf(GCMD:6eef914d-ff9f-44b0-a3a6-3dcf911023d4-SOIL EROSION,skos:prefLabel,(SOIL EROSION-SOIL EROSION)@en),downcase)	
ENVO:01000706	soil erosion	GCMD:cb21c5cb-cc49-4328-a72d-94ccca1fa888	SOIL EROSION	soil eros		info(label-label,rdf(ENVO:01000706-soil erosion,rdfs:label,(soil erosion-soil erosion)@en)-rdf(GCMD:cb21c5cb-cc49-4328-a72d-94ccca1fa888-SOIL EROSION,skos:prefLabel,(SOIL EROSION-SOIL EROSION)@en),stem)	
ENVO:01000706	soil erosion	GCMD:cb21c5cb-cc49-4328-a72d-94ccca1fa888	SOIL EROSION	soil erosion		info(label-label,rdf(ENVO:01000706-soil erosion,rdfs:label,(soil erosion-soil erosion)@en)-rdf(GCMD:cb21c5cb-cc49-4328-a72d-94ccca1fa888-SOIL EROSION,skos:prefLabel,(SOIL EROSION-SOIL EROSION)@en),downcase)	
ENVO:01000710	flood	GCMD:7fdc339e-017f-4e4b-89a3-12e441a40bad	FLOODS	flood		info(label-label,rdf(ENVO:01000710-flood,rdfs:label,(flood-flood)@en)-rdf(GCMD:7fdc339e-017f-4e4b-89a3-12e441a40bad-FLOODS,skos:prefLabel,(FLOODS-FLOODS)@en),stem)	
ENVO:01000710	flood	GCMD:e757b032-bfa4-4976-b98a-838f61a86ea8	FLOODS	flood		info(label-label,rdf(ENVO:01000710-flood,rdfs:label,(flood-flood)@en)-rdf(GCMD:e757b032-bfa4-4976-b98a-838f61a86ea8-FLOODS,skos:prefLabel,(FLOODS-FLOODS)@en),stem)	
ENVO:01000710	flood	GCMD:fd03d204-4391-4e98-8142-8b8efa235231	FLOODS	flood		info(label-label,rdf(ENVO:01000710-flood,rdfs:label,(flood-flood)@en)-rdf(GCMD:fd03d204-4391-4e98-8142-8b8efa235231-FLOODS,skos:prefLabel,(FLOODS-FLOODS)@en),stem)	
ENVO:01000714	storm surge	GCMD:062be713-9c35-458e-86e2-26cea9415f5d	STORM SURGE	storm surg		info(label-label,rdf(ENVO:01000714-storm surge,rdfs:label,(storm surge-storm surge)@en)-rdf(GCMD:062be713-9c35-458e-86e2-26cea9415f5d-STORM SURGE,skos:prefLabel,(STORM SURGE-STORM SURGE)@en),stem)	
ENVO:01000714	storm surge	GCMD:062be713-9c35-458e-86e2-26cea9415f5d	STORM SURGE	storm surge		info(label-label,rdf(ENVO:01000714-storm surge,rdfs:label,(storm surge-storm surge)@en)-rdf(GCMD:062be713-9c35-458e-86e2-26cea9415f5d-STORM SURGE,skos:prefLabel,(STORM SURGE-STORM SURGE)@en),downcase)	
ENVO:01000714	storm surge	GCMD:0bf50cd4-8a97-468c-8e73-047e3e09a03d	STORM SURGE	storm surg		info(label-label,rdf(ENVO:01000714-storm surge,rdfs:label,(storm surge-storm surge)@en)-rdf(GCMD:0bf50cd4-8a97-468c-8e73-047e3e09a03d-STORM SURGE,skos:prefLabel,(STORM SURGE-STORM SURGE)@en),stem)	
ENVO:01000714	storm surge	GCMD:0bf50cd4-8a97-468c-8e73-047e3e09a03d	STORM SURGE	storm surge		info(label-label,rdf(ENVO:01000714-storm surge,rdfs:label,(storm surge-storm surge)@en)-rdf(GCMD:0bf50cd4-8a97-468c-8e73-047e3e09a03d-STORM SURGE,skos:prefLabel,(STORM SURGE-STORM SURGE)@en),downcase)	
ENVO:01000714	storm surge	GCMD:9edd23d0-68a9-4bae-8887-705058f48ba7	STORM SURGE	storm surg		info(label-label,rdf(ENVO:01000714-storm surge,rdfs:label,(storm surge-storm surge)@en)-rdf(GCMD:9edd23d0-68a9-4bae-8887-705058f48ba7-STORM SURGE,skos:prefLabel,(STORM SURGE-STORM SURGE)@en),stem)	
ENVO:01000714	storm surge	GCMD:9edd23d0-68a9-4bae-8887-705058f48ba7	STORM SURGE	storm surge		info(label-label,rdf(ENVO:01000714-storm surge,rdfs:label,(storm surge-storm surge)@en)-rdf(GCMD:9edd23d0-68a9-4bae-8887-705058f48ba7-STORM SURGE,skos:prefLabel,(STORM SURGE-STORM SURGE)@en),downcase)	
ENVO:01000760	cloud	GCMD:162e2243-3266-4999-b352-d8a1a9dc82ac	CLOUDS	cloud		info(label-label,rdf(ENVO:01000760-cloud,rdfs:label,(cloud-cloud)@en)-rdf(GCMD:162e2243-3266-4999-b352-d8a1a9dc82ac-CLOUDS,skos:prefLabel,(CLOUDS-CLOUDS)@en),stem)	
ENVO:01000772	rural area	GCMD:d83b4271-048c-4763-9d5c-b5ec1b1788f4	RURAL AREAS	rural area		info(label-label,rdf(ENVO:01000772-rural area,rdfs:label,(rural area-rural area)@en)-rdf(GCMD:d83b4271-048c-4763-9d5c-b5ec1b1788f4-RURAL AREAS,skos:prefLabel,(RURAL AREAS-RURAL AREAS)@en),stem)	
ENVO:01000779	public infrastructure	GCMD:d4313915-2d24-424c-a171-30ee9a6f4bb5	INFRASTRUCTURE	infrastructur		info(broad-label,rdf(ENVO:01000779-public infrastructure,oio:hasBroadSynonym-has_broad_synonym,infrastructure-infrastructure^^xsd:string)-rdf(GCMD:d4313915-2d24-424c-a171-30ee9a6f4bb5-INFRASTRUCTURE,skos:prefLabel,(INFRASTRUCTURE-INFRASTRUCTURE)@en),stem)	
ENVO:01000779	public infrastructure	GCMD:d4313915-2d24-424c-a171-30ee9a6f4bb5	INFRASTRUCTURE	infrastructure		info(broad-label,rdf(ENVO:01000779-public infrastructure,oio:hasBroadSynonym-has_broad_synonym,infrastructure-infrastructure^^xsd:string)-rdf(GCMD:d4313915-2d24-424c-a171-30ee9a6f4bb5-INFRASTRUCTURE,skos:prefLabel,(INFRASTRUCTURE-INFRASTRUCTURE)@en),downcase)	
ENVO:01000787	wildfire	GCMD:855dc9f5-ccbf-4972-8828-41e11f2aca7a	WILDFIRES	wildfir		info(label-label,rdf(ENVO:01000787-wildfire,rdfs:label,(wildfire-wildfire)@en)-rdf(GCMD:855dc9f5-ccbf-4972-8828-41e11f2aca7a-WILDFIRES,skos:prefLabel,(WILDFIRES-WILDFIRES)@en),stem)	
ENVO:01000787	wildfire	GCMD:868b87a1-d8c2-49b3-8bbd-9cbbed115271	WILDFIRES	wildfir		info(label-label,rdf(ENVO:01000787-wildfire,rdfs:label,(wildfire-wildfire)@en)-rdf(GCMD:868b87a1-d8c2-49b3-8bbd-9cbbed115271-WILDFIRES,skos:prefLabel,(WILDFIRES-WILDFIRES)@en),stem)	
ENVO:01000793	atmospheric wind	GCMD:df160e31-ae45-41a4-9093-a80fe5303cea	ATMOSPHERIC WINDS	atmospheric wind		info(label-label,rdf(ENVO:01000793-atmospheric wind,rdfs:label,(atmospheric wind-atmospheric wind)@en)-rdf(GCMD:df160e31-ae45-41a4-9093-a80fe5303cea-ATMOSPHERIC WINDS,skos:prefLabel,(ATMOSPHERIC WINDS-ATMOSPHERIC WINDS)@en),stem)	
ENVO:01000794	stellar wind	GCMD:5d290bd8-049b-4002-86c8-8acba563d0e1	SOLAR WIND	solar wind		info(related-label,rdf(ENVO:01000794-stellar wind,oio:hasRelatedSynonym-has_related_synonym,Solar wind-Solar wind^^xsd:string)-rdf(GCMD:5d290bd8-049b-4002-86c8-8acba563d0e1-SOLAR WIND,skos:prefLabel,(SOLAR WIND-SOLAR WIND)@en),downcase)	
ENVO:01000794	stellar wind	GCMD:5d290bd8-049b-4002-86c8-8acba563d0e1	SOLAR WIND	solar wind		info(related-label,rdf(ENVO:01000794-stellar wind,oio:hasRelatedSynonym-has_related_synonym,Solar wind-Solar wind^^xsd:string)-rdf(GCMD:5d290bd8-049b-4002-86c8-8acba563d0e1-SOLAR WIND,skos:prefLabel,(SOLAR WIND-SOLAR WIND)@en),stem)	
ENVO:01000794	stellar wind	GCMD:65475fcc-b696-4b02-a812-f12364046c4c	SOLAR WINDS	solar wind		info(related-label,rdf(ENVO:01000794-stellar wind,oio:hasRelatedSynonym-has_related_synonym,Solar wind-Solar wind^^xsd:string)-rdf(GCMD:65475fcc-b696-4b02-a812-f12364046c4c-SOLAR WINDS,skos:prefLabel,(SOLAR WINDS-SOLAR WINDS)@en),stem)	
ENVO:01000817	biosphere	GCMD:91c64c46-d040-4daa-b26c-61952fdfaf50	BIOSPHERE	biospher		info(label-label,rdf(ENVO:01000817-biosphere,rdfs:label,(biosphere-biosphere)@en)-rdf(GCMD:91c64c46-d040-4daa-b26c-61952fdfaf50-BIOSPHERE,skos:prefLabel,(BIOSPHERE-BIOSPHERE)@en),stem)	
ENVO:01000817	biosphere	GCMD:91c64c46-d040-4daa-b26c-61952fdfaf50	BIOSPHERE	biosphere		info(label-label,rdf(ENVO:01000817-biosphere,rdfs:label,(biosphere-biosphere)@en)-rdf(GCMD:91c64c46-d040-4daa-b26c-61952fdfaf50-BIOSPHERE,skos:prefLabel,(BIOSPHERE-BIOSPHERE)@en),downcase)	
ENVO:01000818	cryosphere	GCMD:fa0a36c3-2503-4662-98cd-7f3e74ce9f80	CRYOSPHERE	cryospher		info(label-label,rdf(ENVO:01000818-cryosphere,rdfs:label,(cryosphere-cryosphere)@en)-rdf(GCMD:fa0a36c3-2503-4662-98cd-7f3e74ce9f80-CRYOSPHERE,skos:prefLabel,(CRYOSPHERE-CRYOSPHERE)@en),stem)	
ENVO:01000818	cryosphere	GCMD:fa0a36c3-2503-4662-98cd-7f3e74ce9f80	CRYOSPHERE	cryosphere		info(label-label,rdf(ENVO:01000818-cryosphere,rdfs:label,(cryosphere-cryosphere)@en)-rdf(GCMD:fa0a36c3-2503-4662-98cd-7f3e74ce9f80-CRYOSPHERE,skos:prefLabel,(CRYOSPHERE-CRYOSPHERE)@en),downcase)	
ENVO:01000830	water-based rainfall	GCMD:09a57dc7-3911-4a65-9f12-b819652b8671	RAIN	rain		info(related-label,rdf(ENVO:01000830-water-based rainfall,oio:hasRelatedSynonym-has_related_synonym,rain-rain^^xsd:string)-rdf(GCMD:09a57dc7-3911-4a65-9f12-b819652b8671-RAIN,skos:prefLabel,(RAIN-RAIN)@en),downcase)	
ENVO:01000830	water-based rainfall	GCMD:09a57dc7-3911-4a65-9f12-b819652b8671	RAIN	rain		info(related-label,rdf(ENVO:01000830-water-based rainfall,oio:hasRelatedSynonym-has_related_synonym,rain-rain^^xsd:string)-rdf(GCMD:09a57dc7-3911-4a65-9f12-b819652b8671-RAIN,skos:prefLabel,(RAIN-RAIN)@en),stem)	
ENVO:01000842	smog	GCMD:bad08657-da2b-4e2b-9804-25c5732bc795	SMOG	smog		info(label-label,rdf(ENVO:01000842-smog,rdfs:label,(smog-smog)@en)-rdf(GCMD:bad08657-da2b-4e2b-9804-25c5732bc795-SMOG,skos:prefLabel,(SMOG-SMOG)@en),downcase)	
ENVO:01000842	smog	GCMD:bad08657-da2b-4e2b-9804-25c5732bc795	SMOG	smog		info(label-label,rdf(ENVO:01000842-smog,rdfs:label,(smog-smog)@en)-rdf(GCMD:bad08657-da2b-4e2b-9804-25c5732bc795-SMOG,skos:prefLabel,(SMOG-SMOG)@en),stem)	
ENVO:01000844	fog	GCMD:a5ad4f63-7483-4f07-86c7-57037e5faf6c	FOG	fog		info(label-label,rdf(ENVO:01000844-fog,rdfs:label,(fog-fog)@en)-rdf(GCMD:a5ad4f63-7483-4f07-86c7-57037e5faf6c-FOG,skos:prefLabel,(FOG-FOG)@en),downcase)	
ENVO:01000844	fog	GCMD:a5ad4f63-7483-4f07-86c7-57037e5faf6c	FOG	fog		info(label-label,rdf(ENVO:01000844-fog,rdfs:label,(fog-fog)@en)-rdf(GCMD:a5ad4f63-7483-4f07-86c7-57037e5faf6c-FOG,skos:prefLabel,(FOG-FOG)@en),stem)	
ENVO:01000851	methane clathrate	GCMD:a654a922-8b69-46f2-be40-d4d830ce999c	GAS HYDRATES	gas hydr		info(exact-label,rdf(ENVO:01000851-methane clathrate,oio:hasExactSynonym-has_exact_synonym,gas hydrate-gas hydrate^^xsd:string)-rdf(GCMD:a654a922-8b69-46f2-be40-d4d830ce999c-GAS HYDRATES,skos:prefLabel,(GAS HYDRATES-GAS HYDRATES)@en),stem)	
ENVO:01000896	freezing rainfall	GCMD:a90306f0-353c-4083-941a-0973a6fd6584	FREEZING RAIN	freezing rain		info(broad-label,rdf(ENVO:01000896-freezing rainfall,oio:hasBroadSynonym-has_broad_synonym,freezing rain-freezing rain^^xsd:string)-rdf(GCMD:a90306f0-353c-4083-941a-0973a6fd6584-FREEZING RAIN,skos:prefLabel,(FREEZING RAIN-FREEZING RAIN)@en),downcase)	
ENVO:01000896	freezing rainfall	GCMD:a90306f0-353c-4083-941a-0973a6fd6584	FREEZING RAIN	freezing rain		info(broad-label,rdf(ENVO:01000896-freezing rainfall,oio:hasBroadSynonym-has_broad_synonym,freezing rain-freezing rain^^xsd:string)-rdf(GCMD:a90306f0-353c-4083-941a-0973a6fd6584-FREEZING RAIN,skos:prefLabel,(FREEZING RAIN-FREEZING RAIN)@en),stem)	
ENVO:01000898	atmospheric lightning	GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2	LIGHTNING	lightn		info(exact-label,rdf(ENVO:01000898-atmospheric lightning,oio:hasExactSynonym-has_exact_synonym,lightning-lightning^^xsd:string)-rdf(GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2-LIGHTNING,skos:prefLabel,(LIGHTNING-LIGHTNING)@en),stem)	
ENVO:01000898	atmospheric lightning	GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2	LIGHTNING	lightning		info(exact-label,rdf(ENVO:01000898-atmospheric lightning,oio:hasExactSynonym-has_exact_synonym,lightning-lightning^^xsd:string)-rdf(GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2-LIGHTNING,skos:prefLabel,(LIGHTNING-LIGHTNING)@en),downcase)	
ENVO:01000898	atmospheric lightning	GCMD:f24c4f33-5b89-4e8d-8de7-296078a7f18a	LIGHTNING	lightn		info(exact-label,rdf(ENVO:01000898-atmospheric lightning,oio:hasExactSynonym-has_exact_synonym,lightning-lightning^^xsd:string)-rdf(GCMD:f24c4f33-5b89-4e8d-8de7-296078a7f18a-LIGHTNING,skos:prefLabel,(LIGHTNING-LIGHTNING)@en),stem)	
ENVO:01000898	atmospheric lightning	GCMD:f24c4f33-5b89-4e8d-8de7-296078a7f18a	LIGHTNING	lightning		info(exact-label,rdf(ENVO:01000898-atmospheric lightning,oio:hasExactSynonym-has_exact_synonym,lightning-lightning^^xsd:string)-rdf(GCMD:f24c4f33-5b89-4e8d-8de7-296078a7f18a-LIGHTNING,skos:prefLabel,(LIGHTNING-LIGHTNING)@en),downcase)	
